Date,Bank,Ticker,Open,High,Low,Close,Volume,Daily_Return,Volatility_30d,MA_50,MA_200,Risk_Flag
2019-11-05,JPMorgan Chase,JPM,157.07,156.91,155.61,156.73,7751811,-0.018327,0.20582528050849352,167.76,141.17,Medium
2019-11-06,JPMorgan Chase,JPM,159.01,160.17,156.08,159.4,17445425,0.017003,0.21346236998464654,167.67,141.4,Medium
2019-11-07,JPMorgan Chase,JPM,160.61,161.44,158.67,159.38,8558864,-0.00014,0.21358322481279876,167.51,141.63,Medium
2019-11-08,JPMorgan Chase,JPM,158.03,159.42,156.15,158.85,21669827,-0.003291,0.20675260773134252,167.31,141.85,Medium
2019-11-11,JPMorgan Chase,JPM,159.27,160.59,158.81,159.7,18338896,0.005327,0.2029358509789189,167.15,142.07,Medium
2019-11-12,JPMorgan Chase,JPM,162.88,163.5,162.22,162.56,23308799,0.017943,0.1985920860513,166.98,142.3,Medium
2019-11-13,JPMorgan Chase,JPM,163.56,163.25,162.57,163.06,23432533,0.00304,0.18868774229657675,166.83,142.55,Medium
2019-11-14,JPMorgan Chase,JPM,164.46,166.99,165.22,165.46,17068033,0.014714,0.190865295764967,166.69,142.8,Medium
2019-11-15,JPMorgan Chase,JPM,164.81,165.33,164.62,164.9,18319337,-0.003382,0.18980688112467345,166.54,143.05,Medium
2019-11-18,JPMorgan Chase,JPM,163.6,163.52,162.27,162.95,5539083,-0.011794,0.1926345522843889,166.36,143.28,Medium
2019-11-19,JPMorgan Chase,JPM,162.17,164.23,162.93,163.48,16516938,0.003243,0.19238430484911165,166.17,143.52,Medium
2019-11-20,JPMorgan Chase,JPM,162.02,162.78,159.24,162.1,10433524,-0.008468,0.19355896638157455,165.87,143.75,Medium
2019-11-21,JPMorgan Chase,JPM,162.34,164.12,161.69,163.55,11677011,0.008995,0.18174369926541034,165.58,143.97,Medium
2019-11-22,JPMorgan Chase,JPM,162.1,164.31,162.5,162.76,15005508,-0.00484,0.18007079774447352,165.19,144.18,Medium
2019-11-25,JPMorgan Chase,JPM,162.71,165.03,161.84,162.64,18576088,-0.000748,0.1734953031963294,164.81,144.4,Medium
2019-11-26,JPMorgan Chase,JPM,157.93,159.26,157.99,158.1,20782027,-0.027909,0.1913807176090778,164.33,144.59,Medium
2019-11-27,JPMorgan Chase,JPM,157.0,158.75,156.11,157.9,23716769,-0.001254,0.19128724597565772,163.9,144.78,Medium
2019-11-28,JPMorgan Chase,JPM,158.43,157.96,155.41,157.47,17005637,-0.002739,0.19121191319548037,163.48,144.97,Medium
2019-11-29,JPMorgan Chase,JPM,159.56,162.72,157.36,159.83,22807371,0.014969,0.1929299748354668,163.12,145.18,Medium
2019-12-02,JPMorgan Chase,JPM,162.08,163.31,160.93,161.63,12932440,0.01128,0.19493536013698998,162.81,145.4,Medium
2019-12-03,JPMorgan Chase,JPM,162.95,164.13,161.23,161.73,22311244,0.000623,0.18320043108984077,162.55,145.62,Medium
2019-12-04,JPMorgan Chase,JPM,157.92,158.86,156.91,158.46,19386640,-0.020224,0.1921953313710857,162.25,145.83,Medium
2019-12-05,JPMorgan Chase,JPM,158.12,158.9,157.44,157.63,12002370,-0.005229,0.19222175336367875,161.95,146.03,Medium
2019-12-06,JPMorgan Chase,JPM,160.33,161.76,159.12,159.99,6564527,0.014983,0.1964160643238806,161.64,146.25,Medium
2019-12-09,JPMorgan Chase,JPM,158.54,161.06,158.16,159.64,14666787,-0.002183,0.19598284139868852,161.39,146.45,Medium
2019-12-10,JPMorgan Chase,JPM,158.5,160.12,156.7,157.55,14785719,-0.013122,0.1976329948070763,161.18,146.64,Medium
2019-12-11,JPMorgan Chase,JPM,159.97,160.07,159.0,159.89,24272826,0.014829,0.20072508673479184,161.1,146.85,Medium
2019-12-12,JPMorgan Chase,JPM,156.25,156.97,155.57,156.67,20250521,-0.020137,0.19877186185324863,160.99,147.03,Medium
2019-12-13,JPMorgan Chase,JPM,155.23,158.5,155.69,156.49,6793479,-0.001105,0.19082412197410015,160.84,147.23,Medium
2019-12-16,JPMorgan Chase,JPM,156.64,159.0,156.45,157.64,12928031,0.007349,0.1911299245263141,160.73,147.44,Medium
2019-12-17,JPMorgan Chase,JPM,157.86,159.32,157.59,157.94,14386498,0.001906,0.1834370217139839,160.65,147.65,Medium
2019-12-18,JPMorgan Chase,JPM,154.48,155.61,154.48,155.52,17997440,-0.015324,0.18181118100498558,160.52,147.84,Medium
2019-12-19,JPMorgan Chase,JPM,154.24,154.92,152.31,153.75,7438030,-0.011389,0.18438481905649556,160.44,148.03,Medium
2019-12-20,JPMorgan Chase,JPM,152.16,153.26,151.84,152.45,19353082,-0.008476,0.185521452362161,160.3,148.21,Medium
2019-12-23,JPMorgan Chase,JPM,152.8,155.48,153.29,154.0,24093179,0.010201,0.18756186928183616,160.14,148.4,Medium
2019-12-24,JPMorgan Chase,JPM,153.87,154.48,153.66,154.38,15239611,0.002466,0.1790480445053016,159.99,148.59,Medium
2019-12-25,JPMorgan Chase,JPM,152.86,154.6,151.4,153.68,21619556,-0.004565,0.17867052889606624,159.83,148.78,Medium
2019-12-26,JPMorgan Chase,JPM,153.57,155.97,153.64,154.52,15626708,0.005469,0.17311827948604083,159.68,148.98,Medium
2019-12-27,JPMorgan Chase,JPM,151.41,153.93,151.02,153.11,14717865,-0.009134,0.17425297840272555,159.54,149.17,Medium
2019-12-30,JPMorgan Chase,JPM,154.66,155.02,153.55,154.58,7873238,0.00962,0.1752825711122985,159.45,149.36,Medium
2019-12-31,JPMorgan Chase,JPM,154.77,156.13,154.68,155.51,22389799,0.005994,0.1761355713932136,159.3,149.55,Medium
2020-01-01,JPMorgan Chase,JPM,156.57,156.3,154.96,155.12,6534818,-0.002511,0.17496098308637778,159.15,149.75,Medium
2020-01-02,JPMorgan Chase,JPM,155.62,155.31,154.43,154.85,20078558,-0.001727,0.17215903322703988,158.98,149.94,Medium
2020-01-03,JPMorgan Chase,JPM,155.49,155.8,152.03,154.23,5062745,-0.003989,0.17204454672390676,158.82,150.11,Medium
2020-01-06,JPMorgan Chase,JPM,156.77,158.49,155.01,156.22,12168277,0.012865,0.1771713174007889,158.72,150.3,Medium
2020-01-07,JPMorgan Chase,JPM,156.23,158.73,156.15,156.69,23698364,0.00304,0.1584729171050352,158.61,150.48,Medium
2020-01-08,JPMorgan Chase,JPM,156.57,158.21,155.24,156.31,21502444,-0.00241,0.15857191474946122,158.51,150.66,Medium
2020-01-09,JPMorgan Chase,JPM,154.22,156.06,153.26,154.45,24766691,-0.011907,0.1619921539647886,158.32,150.85,Medium
2020-01-10,JPMorgan Chase,JPM,155.91,157.11,154.37,155.65,21208546,0.007744,0.15724405143602047,158.22,151.04,Medium
2020-01-13,JPMorgan Chase,JPM,157.46,157.34,156.38,156.76,6647306,0.007156,0.15492002127019822,158.16,151.24,Medium
2020-01-14,JPMorgan Chase,JPM,156.24,156.57,154.08,155.77,12185889,-0.006305,0.15559960415271887,158.14,151.44,Medium
2020-01-15,JPMorgan Chase,JPM,155.0,156.35,154.09,155.0,20454033,-0.004976,0.14534067058589856,158.05,151.63,Low
2020-01-16,JPMorgan Chase,JPM,154.87,154.89,152.39,154.82,21829082,-0.001157,0.14471478141717503,157.96,151.82,Low
2020-01-17,JPMorgan Chase,JPM,152.78,152.81,151.39,152.62,23636777,-0.014217,0.1421862553687703,157.83,151.99,Low
2020-01-20,JPMorgan Chase,JPM,153.65,154.13,152.81,152.81,13612234,0.001246,0.14239723598654208,157.7,152.14,Low
2020-01-21,JPMorgan Chase,JPM,149.32,150.09,149.66,149.69,19776505,-0.020413,0.14901825265665086,157.44,152.27,Low
2020-01-22,JPMorgan Chase,JPM,147.13,148.97,144.76,147.32,17717944,-0.015802,0.14597585146988756,157.12,152.4,Low
2020-01-23,JPMorgan Chase,JPM,146.05,148.4,144.89,146.42,15418641,-0.006103,0.1367709296438444,156.74,152.53,Low
2020-01-24,JPMorgan Chase,JPM,145.41,146.59,144.79,145.31,8667000,-0.007598,0.13760505613710788,156.35,152.66,Low
2020-01-27,JPMorgan Chase,JPM,146.65,149.3,145.24,146.18,6976024,0.006004,0.13682735418167916,156.02,152.78,Low
2020-01-28,JPMorgan Chase,JPM,146.97,148.2,145.87,146.75,22762761,0.003883,0.1374959305732608,155.68,152.92,Low
2020-01-29,JPMorgan Chase,JPM,149.3,151.52,148.59,149.34,24583976,0.017661,0.14367208613198773,155.43,153.06,Low
2020-01-30,JPMorgan Chase,JPM,150.37,150.61,147.38,149.57,19048463,0.001487,0.14063819311949827,155.15,153.2,Low
2020-01-31,JPMorgan Chase,JPM,149.41,150.35,149.51,150.0,7473443,0.002914,0.139160254725362,154.89,153.34,Low
2020-02-03,JPMorgan Chase,JPM,146.74,149.13,146.06,147.85,21106580,-0.014336,0.14092095072202732,154.6,153.45,Low
2020-02-04,JPMorgan Chase,JPM,145.97,146.45,145.67,145.74,18550605,-0.014309,0.14532276930189733,154.35,153.55,Low
2020-02-05,JPMorgan Chase,JPM,145.87,147.13,145.53,145.9,21360335,0.001129,0.14534534109924274,154.11,153.65,Low
2020-02-06,JPMorgan Chase,JPM,145.97,146.87,145.77,146.1,11670384,0.001347,0.1440665873873416,153.88,153.74,Low
2020-02-07,JPMorgan Chase,JPM,145.71,147.0,146.35,146.68,16255209,0.003966,0.14329369468544995,153.62,153.84,Low
2020-02-10,JPMorgan Chase,JPM,149.22,149.59,147.22,149.07,17446661,0.016313,0.1489633078991673,153.37,153.93,Low
2020-02-11,JPMorgan Chase,JPM,148.34,147.9,145.18,147.02,22072486,-0.013753,0.15168390547023602,153.07,154.0,Medium
2020-02-12,JPMorgan Chase,JPM,149.2,152.67,149.09,150.2,24953905,0.021608,0.16615374507381778,152.91,154.09,Medium
2020-02-13,JPMorgan Chase,JPM,147.31,147.89,146.72,147.42,5427060,-0.018455,0.17367431344432796,152.7,154.15,Medium
2020-02-14,JPMorgan Chase,JPM,148.22,148.6,147.52,148.16,11043400,0.005016,0.1745472458912507,152.47,154.23,Medium
2020-02-17,JPMorgan Chase,JPM,144.05,146.48,144.33,144.37,20866948,-0.025617,0.18288467725578264,152.16,154.3,Medium
2020-02-18,JPMorgan Chase,JPM,142.15,142.39,141.94,142.04,11133287,-0.016142,0.18619940187925726,151.85,154.35,Medium
2020-02-19,JPMorgan Chase,JPM,136.16,137.24,134.59,136.47,24453623,-0.039213,0.21340534488891946,151.38,154.38,Medium
2020-02-20,JPMorgan Chase,JPM,130.04,130.92,129.75,129.94,5611972,-0.047823,0.24707505518615477,150.85,154.38,Medium
2020-02-21,JPMorgan Chase,JPM,124.87,125.25,124.0,125.03,24836932,-0.037816,0.2605697919217383,150.22,154.36,Medium
2020-02-24,JPMorgan Chase,JPM,123.2,123.92,122.95,123.53,18280836,-0.011978,0.2573263404807748,149.54,154.34,Medium
2020-02-25,JPMorgan Chase,JPM,121.63,122.03,121.32,121.68,7130995,-0.014973,0.25811930856341453,148.81,154.3,Medium
2020-02-26,JPMorgan Chase,JPM,118.49,118.44,117.97,118.21,23124181,-0.028514,0.264601059967773,148.07,154.24,Medium
2020-02-27,JPMorgan Chase,JPM,112.05,113.16,112.64,112.92,23848724,-0.044715,0.28306132582475657,147.25,154.16,Medium
2020-02-28,JPMorgan Chase,JPM,110.97,112.1,110.37,110.58,7552590,-0.020738,0.2844715446462695,146.41,154.06,Medium
2020-03-02,JPMorgan Chase,JPM,113.15,114.04,112.91,113.56,16756096,0.026961,0.3028841892793919,145.6,153.99,High
2020-03-03,JPMorgan Chase,JPM,108.21,108.56,107.8,107.87,11185286,-0.050101,0.3235535389314237,144.67,153.88,High
2020-03-04,JPMorgan Chase,JPM,104.14,104.82,103.47,104.49,6673989,-0.031402,0.3288253826061528,143.69,153.75,High
2020-03-05,JPMorgan Chase,JPM,104.12,105.69,103.46,103.75,15681043,-0.007065,0.32870820120501176,142.67,153.6,High
2020-03-06,JPMorgan Chase,JPM,100.71,100.8,98.95,100.73,23966761,-0.029094,0.3325382023984821,141.63,153.42,High
2020-03-09,JPMorgan Chase,JPM,98.74,100.67,98.22,99.2,11468235,-0.015181,0.3282536193191751,140.52,153.24,High
2020-03-10,JPMorgan Chase,JPM,96.56,97.12,95.87,96.77,10720396,-0.024465,0.32613595340881363,139.34,153.07,High
2020-03-11,JPMorgan Chase,JPM,93.87,94.1,91.98,93.31,6647086,-0.03579,0.31834877914399007,138.11,152.88,High
2020-03-12,JPMorgan Chase,JPM,91.42,91.64,91.29,91.39,7221170,-0.020542,0.31460005547966285,136.84,152.67,High
2020-03-13,JPMorgan Chase,JPM,88.74,89.34,88.59,88.94,18371760,-0.026824,0.3107712857583809,135.53,152.45,High
2020-03-16,JPMorgan Chase,JPM,88.65,88.5,87.95,88.15,15347852,-0.00889,0.3115894329455195,134.17,152.24,High
2020-03-17,JPMorgan Chase,JPM,86.25,86.6,85.85,85.89,20033473,-0.025697,0.3125126342692018,132.75,152.03,High
2020-03-18,JPMorgan Chase,JPM,82.36,83.76,81.99,82.71,24824543,-0.037012,0.3125383159567634,131.28,151.79,High
2020-03-19,JPMorgan Chase,JPM,78.91,79.3,78.87,78.99,22681585,-0.044954,0.3157132854212003,129.77,151.53,High
2020-03-20,JPMorgan Chase,JPM,78.37,79.44,78.85,79.06,24335262,0.000927,0.313817761461011,128.24,151.28,High
2020-03-23,JPMorgan Chase,JPM,77.61,78.1,76.52,77.27,6565796,-0.022635,0.29412629903966836,126.65,151.0,Medium
2020-03-24,JPMorgan Chase,JPM,73.76,73.96,73.52,73.75,9154145,-0.04554,0.30119809812478265,125.01,150.68,High
2020-03-25,JPMorgan Chase,JPM,72.09,72.39,71.67,71.85,12055354,-0.025863,0.2705812532182753,123.35,150.34,Medium
2020-03-26,JPMorgan Chase,JPM,71.71,72.54,72.15,72.41,18107407,0.007808,0.28566047276409606,121.7,149.99,Medium
2020-03-27,JPMorgan Chase,JPM,72.14,72.76,72.16,72.24,15824286,-0.002325,0.28008352840366796,120.09,149.65,Medium
2020-03-30,JPMorgan Chase,JPM,74.34,74.72,73.98,74.28,10874136,0.028196,0.3174879249353023,118.52,149.3,High
2020-03-31,JPMorgan Chase,JPM,73.57,74.76,73.94,74.35,5283655,0.001041,0.3239482806873493,117.02,148.93,High
2020-04-01,JPMorgan Chase,JPM,74.16,75.61,73.34,73.92,14091982,-0.005843,0.3222038212556424,115.55,148.58,High
2020-04-02,JPMorgan Chase,JPM,74.5,75.2,74.29,74.62,5943250,0.009489,0.3220585468326079,114.11,148.23,High
2020-04-03,JPMorgan Chase,JPM,75.17,76.25,75.56,75.84,14691593,0.016348,0.33139490139521594,112.72,147.88,High
2020-04-06,JPMorgan Chase,JPM,76.01,77.15,76.08,76.21,21414392,0.004859,0.33685628047507665,111.32,147.53,High
2020-04-07,JPMorgan Chase,JPM,77.25,77.35,76.65,77.08,14543093,0.011375,0.345918910233937,109.93,147.17,High
2020-04-08,JPMorgan Chase,JPM,78.09,78.46,77.43,78.44,13357276,0.017765,0.35591998186963714,108.51,146.82,High
2020-04-09,JPMorgan Chase,JPM,80.65,80.74,79.56,80.67,11052071,0.028392,0.36290227746114084,107.13,146.46,High
2020-04-10,JPMorgan Chase,JPM,80.51,80.76,80.09,80.68,12694436,0.000107,0.3630172673986546,105.75,146.11,High
2020-04-13,JPMorgan Chase,JPM,80.57,81.54,80.86,81.38,13303308,0.008718,0.3504221282627865,104.42,145.75,High
2020-04-14,JPMorgan Chase,JPM,82.8,82.63,82.47,82.55,20966714,0.014293,0.33712271022968326,103.15,145.41,High
2020-04-15,JPMorgan Chase,JPM,85.25,86.23,84.45,84.9,7349159,0.028538,0.34661319760344217,101.93,145.07,High
2020-04-16,JPMorgan Chase,JPM,84.74,84.56,84.01,84.26,9254031,-0.007568,0.3466213435516214,100.7,144.74,High
2020-04-17,JPMorgan Chase,JPM,85.92,86.03,85.34,85.91,11906301,0.019601,0.3479869059577011,99.48,144.42,High
2020-04-20,JPMorgan Chase,JPM,86.84,86.66,86.52,86.63,23713309,0.008384,0.34873019310440356,98.23,144.11,High
2020-04-21,JPMorgan Chase,JPM,85.96,87.31,86.41,86.66,9424123,0.000295,0.3436166273039447,97.03,143.79,High
2020-04-22,JPMorgan Chase,JPM,89.27,89.65,88.21,89.16,18411844,0.028878,0.34183122724584436,95.8,143.47,High
2020-04-23,JPMorgan Chase,JPM,91.44,91.85,90.58,91.58,16269024,0.027187,0.3464306734993908,94.69,143.17,High
2020-04-24,JPMorgan Chase,JPM,94.36,95.54,93.88,94.4,17812854,0.030738,0.3474340918030058,93.61,142.86,High
2020-04-27,JPMorgan Chase,JPM,96.01,97.31,96.48,96.55,20486482,0.022777,0.3507411342834899,92.66,142.57,High
2020-04-28,JPMorgan Chase,JPM,98.43,99.08,96.65,97.88,12642870,0.013812,0.3409361267224356,91.77,142.31,High
2020-04-29,JPMorgan Chase,JPM,98.51,99.76,98.66,99.33,15135156,0.014754,0.3183031491610606,91.03,142.05,High
2020-04-30,JPMorgan Chase,JPM,100.43,101.64,99.23,100.29,7544091,0.009721,0.27876096746629536,90.44,141.79,Medium
2020-05-01,JPMorgan Chase,JPM,100.13,102.14,100.28,100.59,15393257,0.002971,0.27836398414383234,89.95,141.53,Medium
2020-05-04,JPMorgan Chase,JPM,101.11,100.3,99.22,100.05,12814805,-0.005363,0.26595821248809415,89.48,141.27,Medium
2020-05-05,JPMorgan Chase,JPM,101.47,101.4,99.81,101.12,9903206,0.010663,0.21024905614371808,89.07,141.01,Medium
2020-05-06,JPMorgan Chase,JPM,102.35,102.43,100.7,102.37,17719386,0.01233,0.17948855553523269,88.75,140.76,Medium
2020-05-07,JPMorgan Chase,JPM,102.1,103.36,102.27,102.62,15455678,0.002529,0.1811864544368405,88.54,140.51,Medium
2020-05-08,JPMorgan Chase,JPM,103.54,103.19,102.72,103.08,22798080,0.004468,0.17763403107260622,88.39,140.26,Medium
2020-05-11,JPMorgan Chase,JPM,104.32,106.28,105.36,106.05,13254374,0.028776,0.17810141368081173,88.24,140.04,Medium
2020-05-12,JPMorgan Chase,JPM,104.72,105.42,103.86,104.52,19883729,-0.014392,0.1914692780353895,88.18,139.81,Medium
2020-05-13,JPMorgan Chase,JPM,106.98,106.75,106.67,106.71,18905731,0.020936,0.1860617683491903,88.22,139.59,Medium
2020-05-14,JPMorgan Chase,JPM,109.3,109.19,107.49,109.06,17172783,0.021975,0.18788650644034766,88.33,139.38,Medium
2020-05-15,JPMorgan Chase,JPM,111.66,111.97,109.8,111.19,12189770,0.019603,0.18865655949647883,88.54,139.18,Medium
2020-05-18,JPMorgan Chase,JPM,110.36,111.59,109.3,110.68,16032145,-0.004658,0.19412047346429015,88.77,138.95,Medium
2020-05-19,JPMorgan Chase,JPM,111.61,111.53,111.29,111.31,7692159,0.005704,0.19512134736015319,89.06,138.74,Medium
2020-05-20,JPMorgan Chase,JPM,111.61,112.0,110.42,111.99,7510831,0.006102,0.19526149371155888,89.43,138.52,Medium
2020-05-21,JPMorgan Chase,JPM,113.53,115.7,112.94,114.0,5049094,0.017973,0.18992727920120528,89.88,138.3,Medium
2020-05-22,JPMorgan Chase,JPM,112.92,114.37,112.15,113.5,22842488,-0.004333,0.19269036473436404,90.37,138.08,Medium
2020-05-25,JPMorgan Chase,JPM,115.22,116.41,112.74,115.36,7891938,0.016349,0.19299728603634117,90.92,137.87,Medium
2020-05-26,JPMorgan Chase,JPM,116.44,116.22,115.28,115.8,8556856,0.003788,0.1942008354900886,91.52,137.65,Medium
2020-05-27,JPMorgan Chase,JPM,117.5,117.23,115.43,116.5,10943588,0.006082,0.18779883889825097,92.19,137.44,Medium
2020-05-28,JPMorgan Chase,JPM,119.59,120.78,119.66,119.75,7167456,0.027871,0.18597215378463716,93.01,137.25,Medium
2020-05-29,JPMorgan Chase,JPM,121.96,123.26,121.41,122.36,11979982,0.021772,0.1868626655279777,93.87,137.06,Medium
2020-06-01,JPMorgan Chase,JPM,124.31,123.59,122.25,123.49,16385740,0.009285,0.18673258287172334,94.8,136.87,Medium
2020-06-02,JPMorgan Chase,JPM,123.16,122.93,122.83,122.89,9648450,-0.004854,0.19009207646546425,95.78,136.67,Medium
2020-06-03,JPMorgan Chase,JPM,124.97,126.9,124.43,124.95,17339094,0.016771,0.18376332856566138,96.84,136.48,Medium
2020-06-04,JPMorgan Chase,JPM,125.81,128.47,126.39,126.51,10237484,0.012487,0.17760989126311838,97.93,136.27,Medium
2020-06-05,JPMorgan Chase,JPM,124.74,124.1,123.79,123.86,13087862,-0.020999,0.19021412460553094,98.96,136.05,Medium
2020-06-08,JPMorgan Chase,JPM,126.36,127.62,125.57,126.3,17025312,0.019727,0.18851508156844854,100.0,135.84,Medium
2020-06-09,JPMorgan Chase,JPM,125.99,127.42,124.54,125.99,20097583,-0.002424,0.1908188585418846,101.03,135.62,Medium
2020-06-10,JPMorgan Chase,JPM,124.88,125.88,123.41,124.54,18666717,-0.011513,0.19839818199671128,102.04,135.39,Medium
2020-06-11,JPMorgan Chase,JPM,123.81,124.27,123.57,123.8,14888145,-0.005983,0.2021553631388667,103.03,135.14,Medium
2020-06-12,JPMorgan Chase,JPM,122.75,122.11,121.26,121.85,11604858,-0.015737,0.21249974100316915,103.95,134.89,Medium
2020-06-15,JPMorgan Chase,JPM,122.66,122.11,121.06,122.04,14143359,0.001559,0.2100756170761971,104.86,134.64,Medium
2020-06-16,JPMorgan Chase,JPM,120.85,122.38,120.16,121.19,7431608,-0.006975,0.21339857149924274,105.75,134.38,Medium
2020-06-17,JPMorgan Chase,JPM,124.6,125.33,124.52,124.54,13513553,0.027672,0.22173499625823961,106.67,134.12,Medium
2020-06-18,JPMorgan Chase,JPM,125.17,126.14,124.46,125.53,24567620,0.007952,0.22141557290227248,107.56,133.86,Medium
2020-06-19,JPMorgan Chase,JPM,126.64,126.21,124.34,125.45,23341255,-0.000655,0.2223867421851188,108.46,133.57,Medium
2020-06-22,JPMorgan Chase,JPM,123.23,125.44,123.5,123.67,16532168,-0.014168,0.22009670877675294,109.31,133.28,Medium
2020-06-23,JPMorgan Chase,JPM,124.19,126.73,123.29,124.27,11844575,0.004789,0.21211265623967007,110.14,132.99,Medium
2020-06-24,JPMorgan Chase,JPM,127.62,128.87,126.87,127.39,20445879,0.025131,0.21503025861623679,110.99,132.73,Medium
2020-06-25,JPMorgan Chase,JPM,131.39,131.5,130.55,131.06,8653773,0.02879,0.22027043797696885,111.93,132.5,Medium
2020-06-26,JPMorgan Chase,JPM,131.95,132.6,130.25,131.51,20198787,0.003462,0.21669815873701823,112.84,132.27,Medium
2020-06-29,JPMorgan Chase,JPM,132.85,133.22,129.86,132.32,10397617,0.006194,0.21446214443704997,113.75,132.04,Medium
2020-06-30,JPMorgan Chase,JPM,135.18,134.78,132.41,134.71,22068565,0.018043,0.21724742000852112,114.71,131.84,Medium
2020-07-01,JPMorgan Chase,JPM,132.73,133.95,132.1,133.01,22548819,-0.012603,0.22417775634161116,115.59,131.64,Medium
2020-07-02,JPMorgan Chase,JPM,133.31,134.1,133.31,133.68,5859022,0.004967,0.22121482082234503,116.43,131.44,Medium
2020-07-03,JPMorgan Chase,JPM,137.73,138.47,137.17,137.7,23524620,0.030135,0.23038288379086078,117.3,131.25,Medium
2020-07-06,JPMorgan Chase,JPM,138.69,139.27,138.06,139.07,12468641,0.009957,0.22876288494424513,118.15,131.09,Medium
2020-07-07,JPMorgan Chase,JPM,139.94,140.56,138.46,140.4,13126056,0.009555,0.228812084616357,119.0,130.95,Medium
2020-07-08,JPMorgan Chase,JPM,142.52,143.48,140.4,142.83,15416413,0.017248,0.23089568615507056,119.87,130.85,Medium
2020-07-09,JPMorgan Chase,JPM,146.02,146.07,144.16,144.5,24334148,0.011704,0.22275628648210294,120.75,130.76,Medium
2020-07-10,JPMorgan Chase,JPM,145.19,145.54,143.58,144.08,11170752,-0.002868,0.21937960158998251,121.62,130.66,Medium
2020-07-13,JPMorgan Chase,JPM,141.82,142.12,140.7,141.99,9477883,-0.014547,0.22661286366449027,122.46,130.55,Medium
2020-07-14,JPMorgan Chase,JPM,140.33,143.81,141.51,141.79,6786526,-0.001364,0.22554942447464046,123.28,130.45,Medium
2020-07-15,JPMorgan Chase,JPM,139.69,141.54,139.45,140.11,6479154,-0.011899,0.2277074218268883,124.03,130.34,Medium
2020-07-16,JPMorgan Chase,JPM,140.27,140.59,139.03,139.65,10454099,-0.003234,0.22712637158484417,124.77,130.25,Medium
2020-07-17,JPMorgan Chase,JPM,137.08,139.04,138.12,138.16,6455186,-0.010659,0.2193181070828402,125.47,130.14,Medium
2020-07-20,JPMorgan Chase,JPM,137.94,138.09,137.35,137.53,18207359,-0.004594,0.21520337684137575,126.1,130.02,Medium
2020-07-21,JPMorgan Chase,JPM,135.36,135.7,134.6,135.0,21367551,-0.018396,0.22347678472227725,126.71,129.89,Medium
2020-07-22,JPMorgan Chase,JPM,133.87,135.14,132.7,133.86,10209068,-0.008417,0.22197713352906298,127.25,129.75,Medium
2020-07-23,JPMorgan Chase,JPM,134.56,136.11,133.86,134.59,13180892,0.005426,0.22064639652201862,127.76,129.61,Medium
2020-07-24,JPMorgan Chase,JPM,135.13,137.18,135.5,135.75,8880221,0.008607,0.21397535331147968,128.26,129.49,Medium
2020-07-27,JPMorgan Chase,JPM,137.02,137.53,136.05,136.54,24932824,0.005873,0.21396665767853712,128.77,129.38,Medium
2020-07-28,JPMorgan Chase,JPM,136.15,137.39,132.92,135.94,17996943,-0.004419,0.21297018524815775,129.27,129.24,Medium
2020-07-29,JPMorgan Chase,JPM,135.87,137.96,136.05,136.2,19889558,0.00189,0.20074476938331112,129.75,129.11,Medium
2020-07-30,JPMorgan Chase,JPM,139.03,140.82,137.64,139.58,8616446,0.024809,0.21004188160364629,130.26,128.99,Medium
2020-07-31,JPMorgan Chase,JPM,137.53,140.26,135.24,138.35,14736996,-0.008763,0.21277438540190588,130.76,128.87,Medium
2020-08-03,JPMorgan Chase,JPM,141.46,143.2,140.27,141.2,22350683,0.020538,0.21171095718145955,131.28,128.77,Medium
2020-08-04,JPMorgan Chase,JPM,138.53,138.78,138.52,138.67,13125594,-0.017873,0.2214188875587132,131.73,128.65,Medium
2020-08-05,JPMorgan Chase,JPM,135.6,136.09,134.17,135.73,20514565,-0.021212,0.2232745080552424,132.12,128.53,Medium
2020-08-06,JPMorgan Chase,JPM,134.46,135.54,134.82,135.52,17879820,-0.001538,0.20873145678486313,132.43,128.38,Medium
2020-08-07,JPMorgan Chase,JPM,134.76,135.95,135.37,135.5,8589437,-0.000154,0.20865413673164435,132.7,128.26,Medium
2020-08-10,JPMorgan Chase,JPM,132.81,134.15,133.32,133.61,24594272,-0.013927,0.21248314667853999,132.9,128.13,Medium
2020-08-11,JPMorgan Chase,JPM,133.61,133.42,132.94,133.1,10990488,-0.003829,0.20606956486487796,133.1,128.01,Medium
2020-08-12,JPMorgan Chase,JPM,133.93,135.89,133.56,133.82,22087821,0.00539,0.20332989627302755,133.28,127.88,Medium
2020-08-13,JPMorgan Chase,JPM,132.03,132.79,131.45,132.22,24286055,-0.011965,0.2058448362446992,133.39,127.74,Medium
2020-08-14,JPMorgan Chase,JPM,134.69,135.62,133.06,133.95,8703158,0.013117,0.18923008210163958,133.6,127.62,Medium
2020-08-17,JPMorgan Chase,JPM,136.55,136.73,135.31,135.89,7141481,0.014493,0.19191903362134738,133.79,127.5,Medium
2020-08-18,JPMorgan Chase,JPM,138.83,138.48,136.05,138.07,12998437,0.016004,0.1957847540423785,134.03,127.38,Medium
2020-08-19,JPMorgan Chase,JPM,136.37,136.65,134.73,136.53,18253000,-0.011121,0.19065381598742173,134.27,127.25,Medium
2020-08-20,JPMorgan Chase,JPM,134.28,135.51,133.28,135.24,5554001,-0.009483,0.18783785434453507,134.5,127.09,Medium
