Date,Bank,Ticker,Open,High,Low,Close,Volume,Daily_Return,Volatility_30d,MA_50,MA_200,Risk_Flag
2019-11-14,Goldman Sachs,GS,211.33,213.3,210.18,211.26,15303579,0.013144,0.24105439908283421,208.42,240.03,Medium
2019-11-15,Goldman Sachs,GS,215.5,216.27,211.12,214.46,19350168,0.015164,0.24253514774888296,208.09,240.07,Medium
2019-11-18,Goldman Sachs,GS,215.96,216.32,214.89,215.04,13819050,0.002713,0.2405203300336945,207.74,240.12,Medium
2019-11-19,Goldman Sachs,GS,213.24,212.75,211.77,212.65,7488026,-0.011098,0.23373447822397653,207.29,240.16,Medium
2019-11-20,Goldman Sachs,GS,214.61,214.48,214.04,214.19,8820183,0.007224,0.23339407542520502,206.97,240.19,Medium
2019-11-21,Goldman Sachs,GS,215.81,216.97,214.0,215.89,12903935,0.007947,0.2337491031174682,206.68,240.24,Medium
2019-11-22,Goldman Sachs,GS,218.91,219.56,215.85,218.24,14883256,0.010891,0.23466866060804223,206.56,240.29,Medium
2019-11-25,Goldman Sachs,GS,220.05,225.86,220.04,221.28,10405162,0.013907,0.2358188839619261,206.7,240.34,Medium
2019-11-26,Goldman Sachs,GS,214.05,218.9,216.02,216.59,19161578,-0.021174,0.24635504294549349,206.81,240.38,Medium
2019-11-27,Goldman Sachs,GS,216.16,215.83,213.69,214.91,23715757,-0.007753,0.24821686067447096,206.93,240.41,Medium
2019-11-28,Goldman Sachs,GS,209.25,210.37,208.18,208.55,21464705,-0.029623,0.24176649852345078,206.88,240.37,Medium
2019-11-29,Goldman Sachs,GS,210.93,211.21,207.44,211.06,13752324,0.012042,0.23614265685441532,206.88,240.34,Medium
2019-12-02,Goldman Sachs,GS,211.54,210.72,209.06,210.41,9432941,-0.003066,0.23450743519967784,206.85,240.31,Medium
2019-12-03,Goldman Sachs,GS,211.12,213.7,209.53,211.9,23188425,0.007062,0.23141095901045397,206.92,240.28,Medium
2019-12-04,Goldman Sachs,GS,206.3,208.97,204.07,207.03,5018921,-0.022962,0.2418157246294563,206.93,240.23,Medium
2019-12-05,Goldman Sachs,GS,210.76,212.14,209.24,211.66,16934297,0.022341,0.24779587177215887,207.09,240.23,Medium
2019-12-06,Goldman Sachs,GS,208.33,210.28,206.6,207.74,6325736,-0.018531,0.25392903800444355,207.25,240.18,Medium
2019-12-09,Goldman Sachs,GS,208.66,211.06,208.68,210.33,15564515,0.012476,0.24829019479144254,207.49,240.17,Medium
2019-12-10,Goldman Sachs,GS,209.97,210.96,207.29,210.78,16385456,0.002135,0.2440344970327225,207.74,240.12,Medium
2019-12-11,Goldman Sachs,GS,210.51,213.46,209.58,210.21,10796180,-0.002706,0.23583078972201743,208.01,240.08,Medium
2019-12-12,Goldman Sachs,GS,208.11,211.96,207.86,209.37,14109805,-0.003977,0.22888506548179802,208.29,239.99,Medium
2019-12-13,Goldman Sachs,GS,206.64,209.6,205.3,207.32,7246773,-0.009771,0.2243112033446945,208.48,239.92,Medium
2019-12-16,Goldman Sachs,GS,209.27,214.5,210.64,211.61,14012960,0.020675,0.23076888261204942,208.78,239.85,Medium
2019-12-17,Goldman Sachs,GS,212.35,213.96,210.42,211.71,23551974,0.000476,0.23078750794425007,209.17,239.77,Medium
2019-12-18,Goldman Sachs,GS,206.83,210.32,205.43,207.54,10666562,-0.019711,0.23615049455498832,209.44,239.66,Medium
2019-12-19,Goldman Sachs,GS,205.21,206.75,205.97,206.34,21815076,-0.005769,0.2206887334522822,209.67,239.52,Medium
2019-12-20,Goldman Sachs,GS,205.48,208.76,204.21,206.82,7310775,0.002299,0.21575964068398618,209.89,239.39,Medium
2019-12-23,Goldman Sachs,GS,209.36,212.06,208.71,209.8,21330847,0.014417,0.217240200201306,210.13,239.3,Medium
2019-12-24,Goldman Sachs,GS,206.22,208.2,207.42,207.86,21726836,-0.009244,0.215742531208271,210.3,239.2,Medium
2019-12-25,Goldman Sachs,GS,208.16,206.9,205.47,206.16,23926290,-0.008191,0.21686246310637897,210.43,239.09,Medium
2019-12-26,Goldman Sachs,GS,203.83,206.35,205.16,206.29,15201957,0.000647,0.213128472002703,210.41,238.99,Medium
2019-12-27,Goldman Sachs,GS,208.71,209.46,207.32,209.18,7384640,0.014033,0.2124207214812316,210.54,238.9,Medium
2019-12-30,Goldman Sachs,GS,204.84,207.73,202.91,204.73,20590361,-0.021278,0.22026427750681696,210.61,238.78,Medium
2019-12-31,Goldman Sachs,GS,205.62,206.66,206.22,206.42,8309373,0.008236,0.2201036608207676,210.65,238.68,Medium
2020-01-01,Goldman Sachs,GS,205.19,206.29,204.59,204.97,22486838,-0.007031,0.2194090166060043,210.65,238.57,Medium
2020-01-02,Goldman Sachs,GS,203.16,204.21,202.35,203.98,5715329,-0.004832,0.2178120370067925,210.59,238.46,Medium
2020-01-03,Goldman Sachs,GS,212.07,212.31,208.19,210.46,20368491,0.0318,0.23606341635045516,210.64,238.39,Medium
2020-01-06,Goldman Sachs,GS,208.7,210.79,209.24,209.87,8096833,-0.002816,0.23176025351610302,210.59,238.31,Medium
2020-01-07,Goldman Sachs,GS,209.93,213.54,212.28,212.42,18074671,0.012163,0.2274691606740997,210.65,238.25,Medium
2020-01-08,Goldman Sachs,GS,213.49,215.04,213.06,214.89,11872890,0.0116,0.2290528623932432,210.68,238.21,Medium
2020-01-09,Goldman Sachs,GS,211.36,211.47,209.4,210.95,6355225,-0.018306,0.2183936024321606,210.54,238.16,Medium
2020-01-10,Goldman Sachs,GS,204.76,208.06,204.58,204.88,22194139,-0.028784,0.23127589396768483,210.37,238.04,Medium
2020-01-13,Goldman Sachs,GS,208.37,210.26,205.61,207.59,10097689,0.013207,0.2347269563890544,210.2,237.94,Medium
2020-01-14,Goldman Sachs,GS,204.62,205.59,202.56,204.1,23976962,-0.016786,0.23833640878157208,209.97,237.81,Medium
2020-01-15,Goldman Sachs,GS,198.18,199.87,197.1,198.81,9946189,-0.025931,0.24084082661258777,209.68,237.66,Medium
2020-01-16,Goldman Sachs,GS,201.58,203.08,200.8,202.08,22970928,0.016438,0.23638521313564914,209.57,237.52,Medium
2020-01-17,Goldman Sachs,GS,198.51,199.16,196.92,198.89,6677874,-0.015777,0.2347838126986701,209.47,237.37,Medium
2020-01-20,Goldman Sachs,GS,198.38,197.13,196.51,196.53,20642979,-0.011888,0.23293365990181675,209.27,237.2,Medium
2020-01-21,Goldman Sachs,GS,203.39,203.37,199.45,202.69,9643355,0.031371,0.2522262180630715,209.14,237.07,Medium
2020-01-22,Goldman Sachs,GS,199.32,197.53,196.3,197.45,5242228,-0.025861,0.26217430413684983,208.92,236.89,Medium
2020-01-23,Goldman Sachs,GS,194.41,193.91,192.34,193.6,17087603,-0.019507,0.2670347455085459,208.56,236.69,Medium
2020-01-24,Goldman Sachs,GS,192.19,193.33,191.55,192.25,5170611,-0.006962,0.26649098630072104,208.12,236.52,Medium
2020-01-27,Goldman Sachs,GS,190.6,191.87,191.01,191.58,13577432,-0.003506,0.2573742213638237,207.65,236.3,Medium
2020-01-28,Goldman Sachs,GS,189.12,190.6,188.69,188.93,24029432,-0.013797,0.2589306235157636,207.18,236.07,Medium
2020-01-29,Goldman Sachs,GS,185.48,186.38,182.68,185.54,10433828,-0.017969,0.258039887749643,206.6,235.79,Medium
2020-01-30,Goldman Sachs,GS,189.91,191.39,186.41,190.0,14746026,0.024058,0.2700624139115586,206.09,235.52,Medium
2020-01-31,Goldman Sachs,GS,190.64,190.92,188.85,190.84,13243028,0.004419,0.27046663702319096,205.54,235.22,Medium
2020-02-03,Goldman Sachs,GS,190.68,193.79,191.38,192.65,12113397,0.009493,0.26815128112186337,204.97,234.94,Medium
2020-02-04,Goldman Sachs,GS,193.5,192.49,189.44,192.29,17614561,-0.001883,0.26743801912786175,204.48,234.66,Medium
2020-02-05,Goldman Sachs,GS,193.17,193.27,191.1,193.22,10190825,0.004836,0.2676749699720374,204.05,234.4,Medium
2020-02-06,Goldman Sachs,GS,194.73,196.66,193.65,196.11,24671836,0.01497,0.2720976356388933,203.8,234.12,Medium
2020-02-07,Goldman Sachs,GS,193.56,194.96,192.09,193.09,21189550,-0.015412,0.2708306208110461,203.44,233.84,Medium
2020-02-10,Goldman Sachs,GS,193.12,194.32,191.45,193.95,23589915,0.004449,0.26556352620966306,203.11,233.57,Medium
2020-02-11,Goldman Sachs,GS,196.68,196.88,194.42,196.13,9924420,0.011239,0.26667690657823745,202.79,233.3,Medium
2020-02-12,Goldman Sachs,GS,201.84,201.55,200.24,200.95,21162086,0.024606,0.2766220742251683,202.67,233.07,Medium
2020-02-13,Goldman Sachs,GS,208.23,209.78,203.24,207.18,12396809,0.030954,0.2908445147576872,202.58,232.87,Medium
2020-02-14,Goldman Sachs,GS,207.29,208.52,206.67,207.46,12926428,0.001378,0.27552036682271636,202.58,232.65,Medium
2020-02-17,Goldman Sachs,GS,203.56,204.11,203.65,203.98,21211905,-0.016774,0.2795536136682539,202.45,232.4,Medium
2020-02-18,Goldman Sachs,GS,190.88,191.67,189.5,191.48,22210238,-0.061285,0.32698562640222456,202.06,232.07,High
2020-02-19,Goldman Sachs,GS,192.21,194.41,191.3,192.9,23719232,0.007428,0.3255599837660304,201.72,231.76,High
2020-02-20,Goldman Sachs,GS,183.43,184.34,183.13,183.45,9931702,-0.049003,0.3490907434877267,201.2,231.38,High
2020-02-21,Goldman Sachs,GS,179.96,182.71,179.63,180.14,17251520,-0.018015,0.3439136396853943,200.65,231.0,High
2020-02-24,Goldman Sachs,GS,177.98,178.83,177.45,178.72,16509149,-0.007896,0.3401296747921603,200.0,230.57,High
2020-02-25,Goldman Sachs,GS,172.73,175.38,173.32,173.72,13305094,-0.027962,0.3450716091765742,199.24,230.12,High
2020-02-26,Goldman Sachs,GS,170.19,172.45,170.1,170.28,5023613,-0.019816,0.3423120065353567,198.49,229.62,High
2020-02-27,Goldman Sachs,GS,171.05,171.57,171.36,171.42,20860671,0.006684,0.3381652125569231,197.79,229.13,High
2020-02-28,Goldman Sachs,GS,166.1,167.11,166.18,167.05,13178564,-0.025471,0.34193424887564533,197.0,228.62,High
2020-03-02,Goldman Sachs,GS,158.3,158.3,155.96,157.64,23268725,-0.056344,0.3720229361289621,195.96,228.03,High
2020-03-03,Goldman Sachs,GS,157.85,156.79,154.34,156.46,23035555,-0.00749,0.35374584694487204,194.93,227.39,High
2020-03-04,Goldman Sachs,GS,153.04,152.94,151.54,152.31,8288442,-0.026549,0.35404731753822655,193.85,226.7,High
2020-03-05,Goldman Sachs,GS,153.77,154.43,153.08,154.32,14689422,0.01322,0.3577883010249844,192.81,225.99,High
2020-03-06,Goldman Sachs,GS,152.29,153.56,152.23,152.33,14457107,-0.012919,0.35815866233067234,191.67,225.26,High
2020-03-09,Goldman Sachs,GS,146.72,146.44,145.4,145.59,9409631,-0.044202,0.37333595804834535,190.49,224.51,High
2020-03-10,Goldman Sachs,GS,143.82,145.6,144.1,144.67,12191655,-0.006378,0.373098262754835,189.26,223.74,High
2020-03-11,Goldman Sachs,GS,138.7,138.38,136.13,138.16,14297518,-0.044988,0.3869621170962346,187.92,222.96,High
2020-03-12,Goldman Sachs,GS,134.81,137.88,134.58,135.79,15061062,-0.017138,0.3741357613647568,186.56,222.17,High
2020-03-13,Goldman Sachs,GS,133.15,132.55,131.19,132.04,14774514,-0.027646,0.3742976700015736,184.99,221.34,High
2020-03-16,Goldman Sachs,GS,124.65,125.17,124.47,124.92,7238636,-0.053883,0.387609362269763,183.29,220.52,High
2020-03-17,Goldman Sachs,GS,120.94,120.34,118.77,119.61,16109982,-0.042532,0.3943732147589343,181.43,219.68,High
2020-03-18,Goldman Sachs,GS,123.53,122.57,122.15,122.47,24298624,0.023955,0.4066005143179066,179.58,218.84,High
2020-03-19,Goldman Sachs,GS,120.84,121.01,120.83,120.9,22649595,-0.012809,0.3968030531075013,177.78,217.99,High
2020-03-20,Goldman Sachs,GS,115.42,116.57,114.55,115.84,13145964,-0.041882,0.40399489458209736,176.0,217.11,High
2020-03-23,Goldman Sachs,GS,117.99,118.15,115.54,117.87,9625953,0.017551,0.4116305483389284,174.21,216.27,High
2020-03-24,Goldman Sachs,GS,115.09,115.35,114.03,115.2,7190218,-0.022699,0.4036962370373768,172.43,215.44,High
2020-03-25,Goldman Sachs,GS,110.75,111.02,110.84,110.97,19430944,-0.036687,0.3872045828204855,170.67,214.56,High
2020-03-26,Goldman Sachs,GS,111.8,114.32,112.6,112.73,10534112,0.015881,0.3723837350566548,168.89,213.68,High
2020-03-27,Goldman Sachs,GS,111.77,112.18,112.04,112.05,6032455,-0.006033,0.36932661654787824,167.15,212.8,High
2020-03-30,Goldman Sachs,GS,110.15,111.1,109.81,110.77,13018220,-0.011479,0.3700536282660141,165.43,211.92,High
2020-03-31,Goldman Sachs,GS,107.16,106.88,106.08,106.87,20701447,-0.035216,0.3519787919170601,163.52,211.02,High
2020-04-01,Goldman Sachs,GS,106.46,106.81,105.73,105.94,11249697,-0.008707,0.34447369489122653,161.69,210.17,High
2020-04-02,Goldman Sachs,GS,105.63,106.97,104.45,105.24,19275546,-0.006539,0.3347709805457642,159.92,209.3,High
2020-04-03,Goldman Sachs,GS,106.9,107.3,106.58,106.72,12782733,0.014017,0.3474997734687627,158.21,208.39,High
2020-04-06,Goldman Sachs,GS,106.46,107.97,106.7,106.91,22428897,0.001829,0.3508564588494255,156.52,207.51,High
2020-04-07,Goldman Sachs,GS,111.52,111.71,111.28,111.41,6025324,0.042022,0.3880640607773146,154.97,206.67,High
2020-04-08,Goldman Sachs,GS,111.07,111.16,109.79,110.64,23331108,-0.006922,0.388302004407412,153.47,205.82,High
2020-04-09,Goldman Sachs,GS,113.56,114.33,113.75,113.89,15478528,0.029455,0.4041176245101641,151.95,204.95,High
2020-04-10,Goldman Sachs,GS,115.02,115.86,114.14,114.95,15528200,0.009244,0.40748313797135133,150.43,204.08,High
2020-04-13,Goldman Sachs,GS,117.52,117.7,117.46,117.61,15060211,0.023153,0.3974277592985795,148.93,203.26,High
2020-04-14,Goldman Sachs,GS,121.02,120.37,118.73,120.02,10963818,0.020496,0.4067712324745895,147.48,202.45,High
2020-04-15,Goldman Sachs,GS,117.61,118.75,116.87,117.11,10945553,-0.024227,0.4059297173201292,145.96,201.65,High
2020-04-16,Goldman Sachs,GS,119.18,118.87,118.51,118.82,18760336,0.014561,0.40656851596096755,144.41,200.87,High
2020-04-17,Goldman Sachs,GS,118.1,120.09,118.34,119.12,8163077,0.002582,0.40753826647269875,142.93,200.11,High
2020-04-20,Goldman Sachs,GS,117.73,119.02,116.31,117.63,6442007,-0.012545,0.39306549760855647,141.41,199.35,High
2020-04-21,Goldman Sachs,GS,119.1,120.62,117.55,119.19,19579424,0.013285,0.39735053884567934,139.87,198.61,High
2020-04-22,Goldman Sachs,GS,123.49,127.05,122.55,123.59,10895413,0.036938,0.398673432842834,138.32,197.9,High
2020-04-23,Goldman Sachs,GS,118.98,120.66,119.07,119.92,13522385,-0.029749,0.404088562428209,136.58,197.17,High
2020-04-24,Goldman Sachs,GS,119.58,121.11,119.52,120.24,7440894,0.002668,0.39806280941538486,134.83,196.46,High
2020-04-27,Goldman Sachs,GS,119.07,119.5,118.25,119.11,10546756,-0.009392,0.36822525422596875,133.13,195.74,High
2020-04-28,Goldman Sachs,GS,120.96,121.55,119.32,120.29,11443023,0.009948,0.34805478231250736,131.71,195.03,High
2020-04-29,Goldman Sachs,GS,120.33,120.74,120.2,120.68,7751681,0.003249,0.34099195139740013,130.27,194.32,High
2020-04-30,Goldman Sachs,GS,120.38,120.89,118.8,120.62,6604097,-0.000498,0.33891762240533135,129.01,193.58,High
2020-05-01,Goldman Sachs,GS,124.41,123.84,123.12,123.31,19801188,0.022253,0.3202723017396937,127.87,192.87,High
2020-05-04,Goldman Sachs,GS,127.15,128.78,127.23,127.34,16627603,0.032723,0.32944534814429727,126.85,192.16,High
2020-05-05,Goldman Sachs,GS,134.25,135.46,133.78,134.34,15297274,0.054903,0.35319597897779464,126.06,191.51,High
2020-05-06,Goldman Sachs,GS,134.17,134.59,132.38,134.25,10840953,-0.000618,0.33062001818810577,125.34,190.83,High
2020-05-07,Goldman Sachs,GS,130.59,132.73,131.14,131.47,15621778,-0.020707,0.33858197821612535,124.54,190.15,High
2020-05-08,Goldman Sachs,GS,134.37,134.39,133.69,133.98,16421491,0.019096,0.33906933577338844,123.88,189.48,High
2020-05-11,Goldman Sachs,GS,138.92,140.76,139.09,139.38,15535372,0.040268,0.34866492838629565,123.51,188.84,High
2020-05-12,Goldman Sachs,GS,141.91,142.57,140.31,141.93,13201160,0.018297,0.32481602031581946,123.22,188.23,High
2020-05-13,Goldman Sachs,GS,146.88,147.05,146.27,146.55,18769852,0.032571,0.32651359209790304,123.11,187.62,High
2020-05-14,Goldman Sachs,GS,148.89,147.89,146.78,147.46,19150323,0.00621,0.32260332220749105,122.97,187.04,High
2020-05-15,Goldman Sachs,GS,146.79,148.49,146.97,147.77,21522701,0.002062,0.3236529840883756,122.88,186.48,High
2020-05-18,Goldman Sachs,GS,149.77,149.59,146.91,149.13,13519969,0.009218,0.32251924895420764,122.95,186.0,High
2020-05-19,Goldman Sachs,GS,151.18,152.09,149.68,150.53,13482005,0.009386,0.3091432055738837,123.07,185.54,High
2020-05-20,Goldman Sachs,GS,153.37,155.03,153.56,153.86,20744431,0.022146,0.30657011884809954,123.38,185.06,High
2020-05-21,Goldman Sachs,GS,158.85,159.84,158.14,158.37,6221728,0.029325,0.3065031965952225,123.83,184.59,High
2020-05-22,Goldman Sachs,GS,163.68,162.67,159.27,162.34,10307287,0.025077,0.3090371637552953,124.44,184.15,High
2020-05-25,Goldman Sachs,GS,165.22,166.58,163.87,165.85,12166200,0.021608,0.30857413607897,125.26,183.73,High
2020-05-26,Goldman Sachs,GS,168.2,170.09,167.76,168.0,15649078,0.012931,0.30747822792716156,126.22,183.34,High
2020-05-27,Goldman Sachs,GS,171.76,171.53,169.31,171.41,21278236,0.020316,0.28911732401095425,127.2,182.98,Medium
2020-05-28,Goldman Sachs,GS,169.03,170.4,168.07,168.58,8529228,-0.01652,0.3013739750256229,128.16,182.63,High
2020-05-29,Goldman Sachs,GS,170.84,172.21,169.71,170.18,24783473,0.009516,0.3001784943310022,129.24,182.27,High
2020-06-01,Goldman Sachs,GS,172.97,172.85,171.14,172.83,11920896,0.015533,0.2910113380533479,130.34,181.91,Medium
2020-06-02,Goldman Sachs,GS,175.56,176.18,174.68,175.11,8870406,0.013219,0.29101097346014393,131.54,181.56,Medium
2020-06-03,Goldman Sachs,GS,176.72,178.02,177.51,177.53,17759615,0.013824,0.28210918888824965,132.87,181.24,Medium
2020-06-04,Goldman Sachs,GS,180.78,180.86,179.7,180.63,23355017,0.017475,0.25260988858578765,134.23,180.94,Medium
2020-06-05,Goldman Sachs,GS,180.89,182.2,180.45,181.32,24213031,0.003804,0.2521932683594208,135.61,180.69,Medium
2020-06-08,Goldman Sachs,GS,184.37,188.05,184.35,185.52,16237090,0.023137,0.24355262278643527,137.11,180.44,Medium
2020-06-09,Goldman Sachs,GS,188.32,190.09,187.45,188.8,19776486,0.017704,0.24319400059512566,138.75,180.2,Medium
2020-06-10,Goldman Sachs,GS,191.89,192.89,191.53,191.64,6604858,0.015025,0.24052446999419025,140.46,180.0,Medium
2020-06-11,Goldman Sachs,GS,192.46,193.93,190.16,192.04,20971513,0.002121,0.2391128735276175,142.2,179.78,Medium
2020-06-12,Goldman Sachs,GS,194.58,196.34,193.32,195.83,7488568,0.019698,0.23862136942303397,143.98,179.6,Medium
2020-06-15,Goldman Sachs,GS,197.39,200.14,195.26,198.32,6306383,0.012722,0.23316109610076519,145.81,179.43,Medium
2020-06-16,Goldman Sachs,GS,198.55,198.09,197.12,197.84,13867802,-0.002429,0.2054114962133829,147.54,179.24,Medium
2020-06-17,Goldman Sachs,GS,199.41,199.29,196.7,198.91,16304073,0.005422,0.20264200481280198,149.3,179.09,Medium
2020-06-18,Goldman Sachs,GS,203.71,204.15,202.26,202.81,13341612,0.019615,0.17581830146787392,151.08,178.95,Medium
2020-06-19,Goldman Sachs,GS,208.7,207.98,206.48,207.28,10491517,0.022035,0.17667381205951632,152.93,178.86,Medium
2020-06-22,Goldman Sachs,GS,211.15,212.88,208.61,210.58,18564320,0.015949,0.1593101170327209,154.79,178.84,Medium
2020-06-23,Goldman Sachs,GS,212.47,214.81,211.57,212.91,9841414,0.011061,0.15895461646424894,156.65,178.85,Medium
2020-06-24,Goldman Sachs,GS,219.65,219.72,218.57,219.52,13305065,0.031043,0.15742920652749218,158.69,178.91,Medium
2020-06-25,Goldman Sachs,GS,226.9,226.27,224.83,225.03,6238059,0.025088,0.1592181818359905,160.82,178.98,Medium
2020-06-26,Goldman Sachs,GS,233.34,231.76,228.92,230.16,8536813,0.022805,0.15676615348121697,163.04,179.07,Medium
2020-06-29,Goldman Sachs,GS,231.49,233.94,230.52,230.96,19658538,0.003461,0.15945336634289878,165.3,179.17,Medium
2020-06-30,Goldman Sachs,GS,230.7,230.78,228.47,230.09,6718649,-0.003776,0.16764396974972945,167.52,179.28,Medium
2020-07-01,Goldman Sachs,GS,229.01,228.41,228.02,228.18,13717415,-0.008288,0.17813969606865956,169.61,179.38,Medium
2020-07-02,Goldman Sachs,GS,235.29,237.21,235.08,235.26,16852233,0.031045,0.1795497842297552,171.92,179.54,Medium
2020-07-03,Goldman Sachs,GS,237.75,238.74,234.72,236.37,23075619,0.004714,0.17767324841447474,174.24,179.72,Medium
2020-07-06,Goldman Sachs,GS,245.59,244.8,242.12,244.35,17395486,0.033766,0.18627863165010208,176.75,179.96,Medium
2020-07-07,Goldman Sachs,GS,244.39,245.47,241.92,243.96,7444702,-0.001615,0.19107978246975682,179.22,180.18,Medium
2020-07-08,Goldman Sachs,GS,242.65,245.43,242.23,243.03,5561783,-0.003798,0.1953327825537563,181.67,180.42,Medium
2020-07-09,Goldman Sachs,GS,240.97,245.66,242.58,242.82,19591377,-0.000889,0.1803324322505329,184.11,180.65,Medium
2020-07-10,Goldman Sachs,GS,243.42,243.48,239.79,242.53,19816645,-0.001174,0.1843823468085663,186.5,180.88,Medium
2020-07-13,Goldman Sachs,GS,239.9,241.57,237.47,239.64,21979305,-0.011906,0.1964926050066251,188.74,181.09,Medium
2020-07-14,Goldman Sachs,GS,234.51,236.92,234.24,235.37,14225243,-0.017815,0.21334964155143096,190.76,181.31,Medium
2020-07-15,Goldman Sachs,GS,235.96,238.32,236.24,237.3,11511722,0.008173,0.21309664573683368,192.83,181.52,Medium
2020-07-16,Goldman Sachs,GS,242.1,242.61,237.87,241.31,18399831,0.016891,0.21292065723819464,195.02,181.76,Medium
2020-07-17,Goldman Sachs,GS,248.66,251.7,250.54,250.67,10998786,0.038783,0.22798279897111398,197.36,182.03,Medium
2020-07-20,Goldman Sachs,GS,249.4,250.64,246.51,249.02,19875793,-0.006553,0.23042027320935934,199.55,182.29,Medium
2020-07-21,Goldman Sachs,GS,248.75,251.25,246.2,247.71,12344899,-0.005276,0.2333187605580798,201.66,182.53,Medium
2020-07-22,Goldman Sachs,GS,245.44,245.98,242.32,244.77,18181799,-0.011868,0.24039283882227946,203.63,182.75,Medium
2020-07-23,Goldman Sachs,GS,248.69,249.28,248.71,249.18,10823152,0.018006,0.24125180076969505,205.66,182.96,Medium
2020-07-24,Goldman Sachs,GS,250.87,252.85,251.91,252.44,8358847,0.013113,0.23942195391472515,207.76,183.21,Medium
2020-07-27,Goldman Sachs,GS,249.76,249.47,248.01,249.03,23767977,-0.013533,0.2474611044145502,209.75,183.45,Medium
2020-07-28,Goldman Sachs,GS,247.03,246.77,244.07,245.56,23921823,-0.013931,0.2537322131445969,211.66,183.66,Medium
2020-07-29,Goldman Sachs,GS,248.6,249.71,248.89,249.31,16128156,0.015278,0.2546870551365422,213.56,183.88,Medium
2020-07-30,Goldman Sachs,GS,251.52,251.67,246.71,250.88,8036640,0.006313,0.2521759731423468,215.41,184.1,Medium
2020-07-31,Goldman Sachs,GS,255.96,255.7,252.83,253.95,19089025,0.012221,0.24875241407765677,217.25,184.33,Medium
2020-08-03,Goldman Sachs,GS,250.91,252.67,248.72,250.49,9679993,-0.013625,0.25412310352876144,218.94,184.52,Medium
2020-08-04,Goldman Sachs,GS,242.67,245.46,242.45,243.15,19069258,-0.029294,0.2732311034278491,220.44,184.69,Medium
2020-08-05,Goldman Sachs,GS,241.12,241.03,236.89,239.87,13470382,-0.013502,0.2661490264666745,221.81,184.82,Medium
2020-08-06,Goldman Sachs,GS,241.64,242.67,239.09,242.53,11127584,0.011109,0.2591010990558145,223.29,184.94,Medium
2020-08-07,Goldman Sachs,GS,249.04,256.66,249.51,250.67,23097128,0.033524,0.2680621098303075,224.9,185.13,Medium
2020-08-10,Goldman Sachs,GS,250.05,249.88,247.89,249.04,19196032,-0.006486,0.26945528441631245,226.42,185.29,Medium
2020-08-11,Goldman Sachs,GS,257.51,258.84,256.89,258.03,8313680,0.036119,0.28551314922641685,228.08,185.51,Medium
2020-08-12,Goldman Sachs,GS,261.06,261.99,260.88,261.48,24514737,0.013346,0.2843155992097271,229.76,185.75,Medium
2020-08-13,Goldman Sachs,GS,255.01,259.7,254.57,255.81,13193871,-0.02166,0.28291654800638344,231.27,185.99,Medium
2020-08-14,Goldman Sachs,GS,256.14,257.76,253.21,256.75,19042177,0.003648,0.2828755829748819,232.77,186.25,Medium
2020-08-17,Goldman Sachs,GS,262.14,263.33,260.11,260.31,22904501,0.013884,0.269588522146469,234.27,186.52,Medium
2020-08-18,Goldman Sachs,GS,252.52,250.68,249.86,250.44,23552223,-0.03792,0.2935777640564057,235.5,186.73,Medium
2020-08-19,Goldman Sachs,GS,255.32,254.88,251.69,253.05,11148166,0.010427,0.2944346725455059,236.73,186.95,Medium
2020-08-20,Goldman Sachs,GS,259.2,258.76,255.55,257.8,17760988,0.018746,0.29851372248007346,238.05,187.18,Medium
2020-08-21,Goldman Sachs,GS,260.09,262.01,258.58,259.49,22863099,0.006559,0.29860277972027627,239.32,187.41,Medium
2020-08-24,Goldman Sachs,GS,257.45,260.86,257.99,259.31,21763848,-0.000694,0.2956804788794123,240.54,187.63,Medium
2020-08-25,Goldman Sachs,GS,258.43,259.92,257.58,258.67,9139490,-0.002446,0.28966343948692086,241.76,187.86,Medium
2020-08-26,Goldman Sachs,GS,260.58,260.49,254.62,257.8,10442803,-0.003365,0.28991096675296946,242.93,188.08,Medium
2020-08-27,Goldman Sachs,GS,252.55,255.19,251.26,253.1,8999089,-0.018242,0.29307091537924324,243.94,188.26,Medium
2020-08-28,Goldman Sachs,GS,252.33,252.18,249.62,250.43,17872724,-0.01055,0.27310817978421714,244.8,188.42,Medium
2020-08-31,Goldman Sachs,GS,248.92,249.79,246.89,248.86,9729529,-0.006283,0.2730520411278457,245.57,188.56,Medium
2020-09-01,Goldman Sachs,GS,246.03,250.15,246.8,249.37,9211408,0.002065,0.272619861911303,246.3,188.73,Medium
2020-09-02,Goldman Sachs,GS,248.04,250.03,245.99,247.25,6577190,-0.008491,0.27147635672156384,246.85,188.89,Medium
2020-09-03,Goldman Sachs,GS,245.48,244.7,242.35,243.94,24467789,-0.01341,0.26910919905085573,247.23,189.06,Medium
2020-09-04,Goldman Sachs,GS,246.86,249.12,244.45,246.92,24436383,0.012243,0.2687363802945055,247.56,189.24,Medium
2020-09-07,Goldman Sachs,GS,249.97,248.69,245.58,248.43,20424980,0.006114,0.26654290822902454,247.91,189.43,Medium
2020-09-08,Goldman Sachs,GS,244.34,249.45,244.22,246.39,13416949,-0.008214,0.2644426183097912,248.24,189.61,Medium
2020-09-09,Goldman Sachs,GS,246.7,250.66,248.16,248.43,12016232,0.008251,0.2617423235200394,248.65,189.81,Medium
